duration,languages,topic,avg_sent_len,occupation,gender,sentiment_label,pscore
4.433333333333334,38,14.0,217.33333333333331,entrepreneur,male,positive,0.03260493172986867
16.633333333333333,25,10.0,47.97324414715719,biologist,male,positive,0.02711963998957391
9.5,29,13.0,157.62637362637363,writer,male,positive,0.019565285528622297
10.683333333333334,23,5.0,172.81927710843377,social,male,positive,0.009748253079799976
4.466666666666667,33,5.0,326.0,social,male,positive,0.006784538162101153
17.766666666666666,26,6.0,94.36842105263158,writer,male,positive,0.02299272332189357
7.716666666666667,41,7.0,186.28571428571428,expert,male,positive,0.014009692567919431
13.3,20,2.0,91.94871794871794,technologist,male,positive,0.08425350886512958
19.65,32,10.0,75.49473684210527,photographer,male,positive,0.028510873137493935
17.3,23,10.0,83.88304093567251,writer,male,positive,0.025994125886983223
25.083333333333332,31,2.0,2390.6666666666665,activist,male,positive,0.024197684783105165
4.033333333333333,32,13.0,239.06666666666663,photographer,male,positive,0.012266064073678619
9.533333333333333,36,8.0,139.2621359223301,educator,female,positive,0.014043915426126711
2.9,48,14.0,717.2,engineer,male,positive,0.022978000753981303
18.05,20,6.0,47.029508196721316,artist,male,positive,0.024154127726357548
20.316666666666666,34,1.0,72.81218274111676,artist,male,positive,0.1446837020495716
6.566666666666666,24,9.0,367.79487179487177,scientist,male,positive,0.034336488767158495
17.866666666666667,33,4.0,72.44444444444444,technologist,male,positive,0.03099768259960681
9.416666666666666,33,5.0,134.05607476635515,expert,male,positive,0.018837283278015208
18.7,22,9.0,93.14285714285714,architect,male,positive,0.053233756574986725
19.9,27,3.0,77.95652173913044,activist,female,positive,0.007120102016345082
4.766666666666667,40,5.0,387.6756756756757,social,female,positive,0.013392538868868521
2.7,69,2.0,434.66666666666674,entrepreneur,male,positive,0.03270948931419499
18.016666666666666,23,5.0,53.722846441947574,economist,male,positive,0.012038929714916668
16.9,21,4.0,64.61261261261261,social,male,positive,0.01526965723094608
16.266666666666666,20,14.0,88.0,inventor,male,positive,0.02005600578646027
23.733333333333334,23,4.0,77.11827956989248,researcher,male,positive,0.01117790218056078
17.016666666666666,26,11.0,168.75294117647059,expert,male,positive,0.010386673008689517
21.883333333333333,49,5.0,51.597122302158276,activist,male,positive,0.018442634697704918
7.75,28,14.0,235.14754098360652,architect,male,positive,0.02257192529596581
13.983333333333333,29,11.0,159.37777777777774,scientist,male,positive,0.007211343410227308
21.966666666666665,33,13.0,124.7304347826087,singer,female,positive,0.02119832990067002
27.816666666666666,38,5.0,66.71627906976744,poet,male,positive,0.012536050229945982
16.533333333333335,22,6.0,105.47058823529413,technologist,male,positive,0.010456212428405477
18.35,24,11.0,80.58426966292134,activist,male,positive,0.006049525952583263
16.966666666666665,23,4.0,86.40963855421688,biologist,male,positive,0.017735682702972558
19.716666666666665,37,13.0,64.03571428571429,designer,female,positive,0.031357286311273935
18.383333333333333,30,7.0,126.93805309734512,neuroscientist,male,positive,0.03391828010538277
17.916666666666668,25,1.0,62.912280701754376,artist,male,positive,0.0097904859791609
20.1,38,1.0,94.36842105263158,economist,male,positive,0.024812749247668145
16.983333333333334,20,5.0,75.89417989417991,social,male,positive,0.017293731779713217
6.416666666666667,24,14.0,270.64150943396226,technologist,male,positive,0.01603101485611511
17.133333333333333,36,10.0,100.30769230769229,designer,male,positive,0.026336551808843322
16.8,26,2.0,275.84615384615387,writer,female,positive,0.03554642182855754
18.2,22,1.0,88.54320987654322,researcher,male,positive,0.010337446803727503
5.55,33,8.0,318.7555555555556,inventor,male,positive,0.020755101170811162
19.033333333333335,31,10.0,78.38251366120218,activist,male,positive,0.017093759746270264
9.083333333333334,33,1.0,140.62745098039215,writer,male,positive,0.01711339625300529
18.216666666666665,20,10.0,112.94488188976378,biologist,male,positive,0.019253524976588214
16.683333333333334,19,14.0,81.03954802259886,social,male,positive,0.012875762445807156
20.05,34,14.0,76.29787234042553,designer,female,positive,0.009590332308564278
20.816666666666666,24,7.0,67.98104265402843,poet,male,positive,0.018983988183420904
21.233333333333334,26,6.0,60.52320675105485,writer,male,positive,0.02757419538582571
23.1,39,11.0,91.94871794871794,philosopher,male,positive,0.0028083763059076005
5.566666666666666,31,10.0,434.66666666666674,biologist,female,positive,0.011583946898902011
4.433333333333334,37,14.0,333.5813953488372,engineer,male,positive,0.016482422995166137
16.233333333333334,25,6.0,94.36842105263158,scientist,male,positive,0.00948632864077909
9.433333333333334,34,2.0,434.66666666666674,historian,male,positive,0.017741889536159804
18.016666666666666,26,5.0,98.9241379310345,activist,male,positive,0.008717016830056504
16.383333333333333,32,13.0,107.04477611940298,activist,female,positive,0.01698827419896753
3.35,41,12.0,478.13333333333327,expert,male,positive,0.013723761341845898
3.15,65,11.0,494.6206896551725,entrepreneur,male,positive,0.042123506729697606
8.2,58,13.0,204.9142857142857,advocate,female,positive,0.016514604016677342
19.233333333333334,32,5.0,92.54193548387094,author,female,positive,0.012618913486235424
19.533333333333335,21,1.0,74.32124352331606,inventor,male,positive,0.010262947478005727
15.916666666666666,26,12.0,67.98104265402843,roboticist,male,positive,0.02883883151322819
7.2,28,10.0,202.0281690140845,educator,male,positive,0.018782937501545503
29.3,22,2.0,166.7906976744186,singer,female,positive,0.012297464582730445
19.016666666666666,31,5.0,57.838709677419345,writer,male,positive,0.0022214355210897715
6.033333333333333,36,11.0,305.1914893617021,engineer,male,positive,0.028380935376262694
6.216666666666667,30,6.0,256.14285714285717,roboticist,female,positive,0.015029782294211168
12.466666666666667,24,9.0,239.06666666666663,photographer,female,positive,0.02216258241923248
17.316666666666666,22,10.0,111.1937984496124,biologist,female,positive,0.0206681306415499
17.316666666666666,36,1.0,68.30476190476189,educator,male,positive,0.004640279482734829
6.183333333333334,28,5.0,597.6666666666666,inventor,female,positive,0.021314416061781128
6.85,34,9.0,186.28571428571428,designer,male,positive,0.059405614168794245
6.116666666666666,33,11.0,210.94117647058826,technologist,male,positive,0.01659402498614344
23.633333333333333,23,3.0,94.99337748344372,poet,female,positive,0.008673511046969055
19.966666666666665,24,6.0,88.54320987654322,inventor,male,positive,0.015234934438424096
18.583333333333332,26,10.0,86.40963855421688,advocate,female,positive,0.021004237224149645
18.583333333333332,22,14.0,90.21383647798744,inventor,male,positive,0.02152557083882411
5.983333333333333,37,14.0,318.7555555555556,scientist,male,positive,0.021772805359006477
16.783333333333335,28,5.0,67.98104265402843,economist,female,positive,0.01167715997432975
18.066666666666666,45,14.0,71.00990099009903,expert,male,positive,0.04879826585428979
18.316666666666666,24,10.0,110.33846153846156,biologist,male,positive,0.005755740497633841
22.916666666666668,26,5.0,60.26890756302521,advocate,male,positive,0.014858220762710192
4.95,26,2.0,843.7647058823529,technologist,male,positive,0.02476349158087327
20.983333333333334,31,14.0,88.54320987654322,social,male,positive,0.01158273519015451
16.966666666666665,24,14.0,93.14285714285714,writer,male,positive,0.007690789441147433
19.916666666666668,20,10.0,81.03954802259886,biologist,male,positive,0.008865544483967754
11.65,32,13.0,126.93805309734512,educator,male,positive,0.01490530187224028
5.266666666666667,41,3.0,172.81927710843377,poet,female,positive,0.0396098087900007
20.033333333333335,38,4.0,97.57823129251699,researcher,female,positive,0.019468950548526882
5.75,49,10.0,462.70967741935476,journalist,male,positive,0.00890581154499822
15.15,21,10.0,97.57823129251699,biologist,female,positive,0.01448491325209313
9.8,31,5.0,202.0281690140845,writer,male,positive,0.007816323933023617
18.283333333333335,25,4.0,161.1685393258427,biologist,male,positive,0.0051415343664515355
16.8,57,13.0,78.81318681318682,author,male,positive,0.016163942261665332
15.6,30,9.0,91.94871794871794,expert,female,positive,0.00933016333724302
8.15,32,13.0,311.82608695652175,filmmaker,female,positive,0.0019321952105468309
21.083333333333332,25,4.0,86.93333333333334,technologist,male,positive,0.010685421053374567
18.75,23,14.0,95.62666666666668,activist,male,positive,0.012164287407194708
15.366666666666667,23,14.0,89.65,designer,male,positive,0.018308476349018058
16.216666666666665,26,10.0,109.49618320610685,photographer,male,positive,0.011446723151862254
16.483333333333334,33,6.0,94.36842105263158,physicist,male,positive,0.019466295963353586
14.466666666666667,33,14.0,147.87628865979383,entrepreneur,male,positive,0.020474301520062216
19.7,32,11.0,85.38095238095238,philosopher,male,positive,0.008107092472322509
15.766666666666667,23,5.0,117.57377049180329,historian,male,positive,0.010450482737299345
12.616666666666667,30,5.0,149.41666666666666,expert,male,positive,0.0059093038737412255
16.0,30,2.0,93.7516339869281,musician,male,positive,0.02268172315348881
19.016666666666666,34,7.0,60.779661016949156,educator,male,positive,0.00796604429200824
5.75,35,14.0,270.64150943396226,inventor,female,positive,0.009565517686417373
21.333333333333332,22,10.0,83.88304093567251,economist,male,positive,0.01897041796122305
21.4,34,5.0,51.78339350180505,entrepreneur,male,positive,0.006346271856960632
16.116666666666667,31,4.0,243.11864406779662,inventor,female,positive,0.010407036609625085
17.65,34,5.0,94.99337748344372,author,male,positive,0.021060844830532395
16.466666666666665,24,9.0,117.57377049180329,designer,female,positive,0.012805149288030261
18.966666666666665,29,13.0,76.29787234042553,advocate,male,positive,0.014421695021855889
9.016666666666667,43,7.0,377.4736842105263,neuroscientist,female,positive,0.009154142949975323
5.833333333333333,32,14.0,199.22222222222226,entrepreneur,male,positive,0.02017405114414185
13.116666666666667,30,11.0,134.05607476635515,social,male,positive,0.00891599153763679
19.383333333333333,22,8.0,98.9241379310345,architect,female,positive,0.01555026120941138
15.7,21,10.0,108.66666666666669,biologist,male,positive,0.014430976672429152
6.95,35,6.0,367.79487179487177,scientist,male,positive,0.025740363337879026
2.933333333333333,48,9.0,512.2857142857143,architect,male,positive,0.014403715979268266
17.15,29,14.0,75.49473684210527,scientist,male,positive,0.02619843659770406
11.25,28,5.0,163.0,social,female,positive,0.00616228301246393
5.116666666666666,32,10.0,421.8823529411765,researcher,female,positive,0.007807067634437519
10.066666666666666,46,5.0,155.91304347826087,expert,male,positive,0.013269616380169155
19.916666666666668,28,10.0,77.95652173913044,writer,male,positive,0.004436255448882825
16.433333333333334,34,10.0,73.55897435897434,scientist,male,positive,0.012894837235173467
19.75,26,14.0,67.02803738317758,technologist,male,positive,0.013524932544874127
19.75,33,1.0,84.87573964497041,poet,female,positive,0.003977594398560537
19.55,44,11.0,85.38095238095238,writer,male,positive,0.00675371243366228
18.366666666666667,25,1.0,73.18367346938777,technologist,female,positive,0.0027974826985622684
18.5,27,6.0,95.62666666666668,educator,male,positive,0.011255472348126384
10.6,34,7.0,181.56962025316452,entrepreneur,female,positive,0.011664781070765958
6.85,28,4.0,224.125,inventor,male,positive,0.011812622080052487
24.133333333333333,37,1.0,79.24861878453041,economist,female,positive,0.00883866352820864
16.7,17,10.0,89.65,biologist,female,positive,0.004912031321439024
20.833333333333332,19,10.0,82.91329479768787,author,male,positive,0.01571765470802129
19.75,28,5.0,58.786885245901644,psychologist,female,positive,0.005538512509021353
9.75,31,10.0,177.08641975308643,inventor,male,positive,0.016330366671654214
19.483333333333334,23,5.0,67.34272300469482,writer,male,positive,0.007009557022702807
18.366666666666667,30,3.0,74.70833333333333,author,female,positive,0.005356633158593433
10.916666666666666,24,14.0,139.2621359223301,designer,male,positive,0.00974010662900204
8.983333333333333,25,11.0,172.81927710843377,activist,male,positive,0.022178094969797203
9.233333333333333,34,11.0,84.87573964497041,activist,male,positive,0.04443882672499491
12.033333333333333,27,14.0,98.24657534246576,entrepreneur,male,positive,0.007593227717594727
17.933333333333334,31,14.0,69.63106796116503,journalist,male,positive,0.024869050887082134
14.25,22,10.0,90.78481012658229,educator,male,positive,0.01992701229960014
17.233333333333334,24,5.0,78.38251366120218,writer,female,positive,0.007099951385864085
7.633333333333334,37,6.0,224.125,expert,male,positive,0.027518032059352566
16.816666666666666,36,5.0,81.03954802259886,researcher,male,positive,0.011075246049924492
18.166666666666668,25,10.0,130.4,expert,male,positive,0.004469412841568707
25.383333333333333,29,1.0,275.84615384615387,expert,male,positive,0.010214103150610818
3.25,58,1.0,462.70967741935476,entrepreneur,male,positive,0.021968779411393784
14.133333333333333,28,10.0,126.93805309734512,photographer,female,positive,0.02234067799297646
17.216666666666665,43,13.0,84.37647058823529,researcher,male,positive,0.011089483818803505
16.85,22,1.0,81.96571428571428,artist,male,positive,0.016767861160289287
20.633333333333333,26,11.0,73.93814432989691,historian,male,positive,0.01047786642989143
12.733333333333333,27,14.0,247.31034482758625,activist,male,positive,0.014084868669744828
18.233333333333334,23,10.0,71.00990099009903,author,male,positive,0.004541742154811377
18.883333333333333,31,14.0,77.11827956989248,photographer,male,positive,0.007410102041368027
18.883333333333333,31,14.0,77.11827956989248,photographer,male,positive,0.007410102041368027
4.016666666666667,39,10.0,531.2592592592592,writer,female,positive,0.025562955782487965
17.9,28,14.0,101.73049645390071,social,male,positive,0.012490158959697104
5.683333333333334,33,2.0,434.66666666666674,musician,female,positive,0.02972600340357372
8.9,30,5.0,204.9142857142857,artist,female,positive,0.015201383306333562
17.75,33,14.0,95.62666666666668,writer,male,positive,0.030215919830416268
18.5,21,3.0,80.13407821229049,researcher,male,positive,0.01614225747204731
9.266666666666667,32,5.0,210.94117647058826,singer,female,positive,0.01265995281822108
4.25,35,14.0,256.14285714285717,designer,male,positive,0.015120508596426285
7.233333333333333,35,2.0,152.59574468085106,historian,male,positive,0.013756458192267902
5.166666666666667,33,14.0,377.4736842105263,journalist,male,positive,0.016851021590958654
19.416666666666668,28,7.0,82.4367816091954,neuroscientist,male,positive,0.0062977422158812905
10.683333333333334,26,11.0,207.88405797101453,psychologist,female,positive,0.013860377014082059
13.833333333333334,31,3.0,78.38251366120218,expert,male,positive,0.012477523496444383
9.083333333333334,29,9.0,168.75294117647059,designer,female,positive,0.011329994876882039
20.383333333333333,28,5.0,83.88304093567251,economist,male,positive,0.0067867414814663666
20.1,21,10.0,81.5,biologist,female,positive,0.02625980623348562
15.566666666666666,33,5.0,75.49473684210527,expert,male,positive,0.005930684091418916
3.283333333333333,55,7.0,421.8823529411765,advocate,female,positive,0.01875386848784925
13.833333333333334,30,10.0,126.93805309734512,biologist,male,positive,0.003093765803903453
16.466666666666665,31,5.0,94.36842105263158,poet,female,positive,0.01014260404211817
8.5,27,9.0,286.88,activist,male,positive,0.011305523145959829
19.833333333333332,23,10.0,91.94871794871794,engineer,female,positive,0.016471334670556944
18.0,30,1.0,88.0,artist,male,positive,0.03479617909322857
18.55,35,5.0,89.09316770186335,writer,female,positive,0.005198025370019823
15.233333333333333,29,7.0,98.9241379310345,scientist,male,positive,0.013853922049749673
5.3,32,10.0,358.6,activist,female,positive,0.00730096057333151
12.533333333333333,39,11.0,109.49618320610685,educator,male,positive,0.015448172377886187
19.666666666666668,23,5.0,58.546938775510206,scientist,male,positive,0.008994951002445272
18.25,25,11.0,103.94202898550724,historian,male,positive,0.009920074260884808
9.433333333333334,35,10.0,116.6178861788618,activist,male,positive,0.016772838424799406
15.383333333333333,24,10.0,104.70072992700729,writer,female,positive,0.012196231532615877
11.183333333333334,34,2.0,4781.333333333333,artist,female,positive,0.015810630339905603
16.466666666666665,30,14.0,88.0,social,male,positive,0.008175671921605336
7.033333333333333,36,11.0,292.734693877551,designer,male,positive,0.0017890497511695216
17.25,28,10.0,88.54320987654322,author,male,positive,0.021502299133428156
17.566666666666666,28,7.0,110.33846153846156,writer,male,positive,0.013527740539783579
19.316666666666666,28,2.0,341.5238095238095,musician,male,positive,0.014957086015851797
16.716666666666665,29,13.0,104.70072992700729,activist,female,positive,0.016597706585831904
17.583333333333332,24,11.0,159.37777777777774,engineer,male,positive,0.011411488888737917
15.45,36,11.0,121.55932203389831,photographer,male,positive,0.004352120194115829
17.766666666666666,26,5.0,92.54193548387094,activist,male,positive,0.011033054925614951
3.7,36,10.0,377.4736842105263,biologist,male,positive,0.02365482192245755
17.316666666666666,32,13.0,81.03954802259886,scientist,male,positive,0.00710779155770756
15.55,34,9.0,159.37777777777774,philosopher,male,positive,0.014237310184495885
15.766666666666667,24,1.0,131.59633027522935,scientist,male,positive,0.028503511826789226
13.583333333333334,33,13.0,101.01408450704227,educator,male,positive,0.008644822862474878
15.766666666666667,22,10.0,143.44,expert,female,positive,0.030918677614228902
9.35,27,13.0,152.59574468085106,writer,female,negative,0.008873880432425223
17.766666666666666,30,3.0,132.8148148148148,social,female,positive,0.007423577676521052
15.35,37,14.0,83.3953488372093,entrepreneur,male,positive,0.022877420902186408
17.95,26,9.0,58.3089430894309,author,male,positive,0.016155790576044157
5.233333333333333,39,10.0,275.84615384615387,technologist,male,positive,0.007704477222960856
18.75,37,11.0,72.81218274111676,writer,male,positive,0.013711541269306916
16.566666666666666,32,10.0,89.09316770186335,writer,male,positive,0.012879869744018672
12.183333333333334,31,5.0,144.88888888888889,designer,female,positive,0.006274930258722716
8.816666666666666,32,10.0,114.75200000000001,activist,male,positive,0.019564862603221586
9.75,28,3.0,204.9142857142857,expert,female,positive,0.007731954321509193
11.216666666666667,36,3.0,120.53781512605042,author,male,positive,0.0068727913400975565
8.783333333333333,36,13.0,105.47058823529413,biologist,female,positive,0.010597988130734903
16.2,29,3.0,88.54320987654322,journalist,female,positive,0.0028139500967146224
10.083333333333334,36,13.0,147.87628865979383,educator,female,positive,0.017170086567737605
17.133333333333333,32,1.0,95.62666666666668,writer,male,positive,0.0264276724852746
16.566666666666666,29,14.0,120.53781512605042,researcher,female,positive,0.010613123479791143
17.333333333333332,28,10.0,113.84126984126983,photographer,female,positive,0.015399171976058921
14.966666666666667,46,3.0,88.0,technologist,female,positive,0.02350099049686151
17.983333333333334,23,5.0,98.9241379310345,activist,male,positive,0.028370480015546193
20.316666666666666,52,1.0,70.31372549019608,researcher,female,positive,0.04439943873360751
23.116666666666667,32,13.0,77.11827956989248,psychologist,male,positive,0.00957353783166148
4.166666666666667,57,3.0,573.76,journalist,female,positive,0.02846446100671968
9.55,35,1.0,256.14285714285717,psychologist,female,positive,0.0021359670098331073
16.516666666666666,28,2.0,106.25185185185184,researcher,male,positive,0.015800637002114478
21.133333333333333,30,4.0,100.30769230769229,researcher,female,positive,0.011835378623985744
17.55,36,1.0,91.36305732484078,researcher,male,positive,0.013259844573537703
10.866666666666667,32,11.0,149.41666666666666,activist,female,positive,0.008934331498719854
7.883333333333334,38,14.0,172.81927710843377,expert,female,positive,0.016199373452545802
10.85,29,10.0,188.73684210526315,designer,male,positive,0.01996414650856715
11.133333333333333,31,11.0,172.81927710843377,advocate,female,positive,0.010306215054795018
12.5,35,13.0,104.70072992700729,designer,female,positive,0.004249401619929238
19.816666666666666,27,10.0,97.57823129251699,journalist,female,positive,0.007226951464677844
18.083333333333332,28,1.0,120.53781512605042,historian,female,positive,0.010081282931571655
12.816666666666666,26,10.0,114.75200000000001,social,male,positive,0.003562471734888917
16.6,22,14.0,73.55897435897434,expert,male,positive,0.023126485771539952
6.066666666666666,30,12.0,196.4931506849315,roboticist,female,positive,0.018236074014743957
21.5,33,11.0,88.54320987654322,writer,male,positive,0.006943227431795575
16.55,27,4.0,68.63157894736842,historian,male,positive,0.013938792631376044
6.7,38,3.0,270.64150943396226,educator,female,positive,0.027047388185178167
15.066666666666666,26,7.0,112.94488188976378,entrepreneur,female,positive,0.00750775082831529
20.55,20,1.0,67.34272300469482,writer,male,positive,0.022048135500739138
10.116666666666667,25,8.0,186.28571428571428,architect,female,positive,0.011448789955878442
11.783333333333333,30,14.0,112.94488188976378,poet,male,positive,0.0203038887050564
8.45,35,3.0,260.8,expert,female,positive,0.020788653799072607
15.866666666666667,32,3.0,85.89221556886227,journalist,male,positive,0.019096373911102263
5.883333333333334,35,1.0,143.44,poet,female,positive,0.0184887172337407
10.083333333333334,41,1.0,166.7906976744186,author,female,positive,0.03699189269298087
14.066666666666666,27,12.0,107.04477611940298,roboticist,female,positive,0.015461877228232484
13.766666666666667,32,10.0,111.1937984496124,architect,male,positive,0.020864293433390083
11.933333333333334,31,2.0,210.94117647058826,writer,male,positive,0.05659622401631144
15.883333333333333,25,1.0,142.01980198019805,journalist,female,positive,0.0226851474311661
10.283333333333333,45,7.0,163.0,historian,female,positive,0.019881676522350306
17.8,27,3.0,115.67741935483869,advocate,female,positive,0.01432503271891558
14.783333333333333,26,8.0,111.1937984496124,entrepreneur,female,positive,0.02565623352942429
18.3,31,3.0,224.125,economist,female,positive,0.008854483177947497
15.9,24,4.0,78.81318681318682,technologist,male,positive,0.044792715730334644
10.216666666666667,30,3.0,199.22222222222226,photographer,female,positive,0.002172189653371786
19.916666666666668,23,4.0,89.09316770186335,scientist,male,positive,0.014068949596067158
9.416666666666666,36,2.0,1103.3846153846157,writer,female,positive,0.021135424917595118
17.2,32,11.0,115.67741935483869,journalist,male,positive,0.015542684599599049
24.15,38,3.0,56.92063492063492,artist,male,positive,0.019073525038202952
9.85,32,11.0,116.6178861788618,engineer,male,positive,0.013208134601332648
10.266666666666667,35,13.0,123.65517241379312,poet,male,positive,0.02217733047903161
17.4,27,4.0,98.9241379310345,technologist,male,positive,0.030688353771380364
11.433333333333334,29,3.0,143.44,journalist,female,positive,0.012959712777063401
20.45,43,13.0,72.81218274111676,social,male,positive,0.023091655225591885
19.866666666666667,33,14.0,103.19424460431655,scientist,male,positive,0.018365208667238536
8.766666666666667,30,5.0,199.22222222222226,expert,male,positive,0.012225164743627262
18.733333333333334,33,7.0,94.36842105263158,writer,male,positive,0.013758610240858058
17.716666666666665,30,6.0,97.57823129251699,physicist,female,positive,0.01286115203721394
4.116666666666666,48,1.0,434.66666666666674,activist,male,positive,0.036695112911549005
16.85,29,9.0,107.84962406015038,designer,male,positive,0.014169753993084289
18.416666666666668,42,1.0,80.58426966292134,poet,female,positive,0.044813700198238056
9.25,46,5.0,135.32075471698113,expert,male,positive,0.024500242040537242
7.016666666666667,29,11.0,298.8333333333333,neuroscientist,female,positive,0.008408083185254534
19.7,28,10.0,96.26845637583892,philosopher,male,positive,0.004356302363469348
6.383333333333334,33,12.0,367.79487179487177,designer,male,positive,0.01664889105757178
10.9,25,1.0,311.82608695652175,historian,female,positive,0.015468166326606804
10.666666666666666,31,14.0,143.44,researcher,male,positive,0.017304352763182734
4.233333333333333,43,8.0,494.6206896551725,entrepreneur,male,positive,0.02320436589334237
14.566666666666666,36,2.0,115.67741935483869,musician,male,positive,0.03478440469893544
4.133333333333334,34,13.0,281.2549019607843,educator,female,positive,0.027333097379096904
15.633333333333333,33,11.0,92.54193548387094,physicist,male,positive,0.02436353453653517
14.133333333333333,27,1.0,123.65517241379312,scientist,male,positive,0.022293267286124595
19.466666666666665,31,14.0,67.34272300469482,filmmaker,male,positive,0.03652508521027179
7.816666666666666,33,14.0,168.75294117647059,entrepreneur,male,positive,0.01639419364767943
19.283333333333335,33,1.0,65.79816513761467,activist,female,positive,0.026921968213719737
4.433333333333334,31,2.0,494.6206896551725,musician,male,positive,0.05634625502597424
17.666666666666668,37,6.0,92.54193548387094,historian,male,positive,0.03788861846745203
7.083333333333333,40,11.0,214.089552238806,artist,male,positive,0.02003411070228682
19.483333333333334,29,14.0,83.88304093567251,social,male,positive,0.022622892942747448
4.166666666666667,44,5.0,434.66666666666674,technologist,male,positive,0.012533566870361702
16.433333333333334,31,4.0,193.83783783783784,technologist,female,positive,0.0062364722108630205
18.116666666666667,36,11.0,54.12830188679245,social,male,positive,0.007945895578258637
17.85,42,1.0,103.19424460431655,writer,female,positive,0.022739993429633953
19.833333333333332,35,13.0,61.56223175965666,educator,male,positive,0.013197029408030381
14.133333333333333,26,6.0,128.07142857142858,author,male,positive,0.021364939605057025
5.033333333333333,53,1.0,256.14285714285717,entrepreneur,male,positive,0.04623697470500857
17.35,30,4.0,116.6178861788618,expert,male,positive,0.008546270334304851
21.083333333333332,30,11.0,61.299145299145295,expert,male,positive,0.026186560004548286
10.416666666666666,33,4.0,157.62637362637363,engineer,female,positive,0.0169150931692846
4.566666666666666,47,14.0,349.8536585365854,engineer,male,positive,0.01752924663112271
15.5,36,13.0,67.02803738317758,writer,male,positive,0.03154951519618157
9.066666666666666,41,14.0,196.4931506849315,author,male,positive,0.021870433622043425
9.9,32,3.0,214.089552238806,writer,female,positive,0.01512489479235308
15.766666666666667,29,8.0,102.45714285714287,engineer,male,positive,0.02255222719434185
6.666666666666667,39,9.0,224.125,designer,female,positive,0.023235249536067468
15.9,34,6.0,82.91329479768787,physicist,male,positive,0.011717132824317146
7.8,40,10.0,421.8823529411765,filmmaker,male,positive,0.03195343131229275
17.916666666666668,35,10.0,69.29468599033817,photographer,male,positive,0.025833231934822978
9.666666666666666,32,9.0,161.1685393258427,engineer,male,positive,0.021842870994356826
7.433333333333334,51,7.0,341.5238095238095,entrepreneur,male,positive,0.042720539352494875
5.583333333333333,39,14.0,183.89743589743588,technologist,male,positive,0.013556430601722276
14.683333333333334,30,1.0,84.87573964497041,physicist,male,positive,0.033678180068381754
18.4,32,7.0,86.40963855421688,writer,male,positive,0.015042268751477218
16.866666666666667,31,8.0,99.61111111111113,designer,male,positive,0.030455453739492357
8.233333333333333,38,4.0,251.64912280701756,psychologist,female,positive,0.011434048959439653
12.75,34,10.0,114.75200000000001,biologist,female,positive,0.03512343921653905
2.9833333333333334,59,1.0,494.6206896551725,author,male,positive,0.05564481845110427
18.3,27,14.0,80.13407821229049,artist,male,positive,0.05122419336909581
23.15,26,5.0,79.68888888888887,expert,male,positive,0.014414980568305383
10.733333333333333,32,11.0,186.28571428571428,artist,female,positive,0.010818339720366747
17.183333333333334,37,11.0,118.54545454545456,journalist,male,positive,0.0049696637036146995
9.133333333333333,32,14.0,157.62637362637363,roboticist,male,positive,0.011425833933868399
9.55,38,1.0,220.67692307692312,designer,male,positive,0.04931898390225659
7.85,30,6.0,193.83783783783784,physicist,female,positive,0.01048717812225921
5.4,39,1.0,286.88,designer,female,positive,0.017564263916165872
16.3,30,14.0,63.75111111111111,philosopher,male,positive,0.013864936825195052
16.6,31,10.0,86.93333333333334,entrepreneur,male,positive,0.03548208412103156
9.433333333333334,35,8.0,214.089552238806,artist,female,positive,0.002019045057898911
9.216666666666667,28,8.0,196.4931506849315,economist,male,positive,0.0033068160951500863
18.8,28,11.0,97.57823129251699,historian,female,positive,0.012200401441525245
4.233333333333333,41,1.0,843.7647058823529,historian,male,positive,0.013131697281117845
18.35,23,4.0,72.44444444444444,inventor,male,positive,0.019412699325575173
16.8,30,9.0,77.95652173913044,artist,male,positive,0.014525054458916564
17.933333333333334,28,13.0,54.957854406130274,entrepreneur,male,positive,0.008306881358330253
4.183333333333334,41,10.0,551.6923076923076,photographer,female,positive,0.021290051621490943
6.483333333333333,33,2.0,1195.3333333333333,inventor,male,positive,0.00957197972677321
20.15,34,2.0,1024.5714285714287,singer,female,positive,0.025503505461429554
16.8,26,8.0,116.6178861788618,engineer,male,positive,0.0078716242093362
10.883333333333333,38,1.0,174.9268292682927,educator,male,positive,0.021848371687035524
3.55,42,13.0,494.6206896551725,educator,male,positive,0.025602289481538927
11.266666666666667,32,6.0,239.06666666666663,artist,female,positive,0.029362011525162608
5.85,39,1.0,349.8536585365854,activist,male,positive,0.019129472213061823
17.016666666666666,37,14.0,73.55897435897434,neuroscientist,male,positive,0.014081151330774496
16.516666666666666,26,4.0,77.95652173913044,advocate,male,positive,0.007370065134283477
5.683333333333334,36,8.0,270.64150943396226,artist,male,positive,0.021011615576143797
3.45,72,14.0,409.8285714285714,technologist,male,positive,0.03296607923366996
10.083333333333334,35,14.0,120.53781512605042,writer,male,positive,0.024104478815653644
13.8,32,10.0,119.53333333333332,educator,male,positive,0.013083876473763594
22.283333333333335,22,7.0,64.90497737556561,author,male,positive,0.008781283733062096
4.216666666666667,37,4.0,333.5813953488372,researcher,female,positive,0.008206237270904856
14.866666666666667,34,11.0,193.83783783783784,activist,female,positive,0.016419069325318426
17.883333333333333,29,11.0,110.33846153846156,activist,male,positive,0.007315512648631103
